날짜,최고기온,최저기온,월,일,연도,가격
2015-11-27,6.6,1.4,11,27,2015,1530.0
2015-11-30,13.5,2.1,11,30,2015,1530.0
2015-12-01,14.7,0.0,12,1,2015,1590.0
2015-12-02,13.6,4.9,12,2,2015,1580.0
2015-12-03,8.8,3.2,12,3,2015,1570.0
2015-12-07,9.5,-2.8,12,7,2015,1560.0
2015-12-08,11.5,-0.7,12,8,2015,1560.0
2015-12-09,17.1,-0.5,12,9,2015,1560.0
2015-12-10,13.7,10.5,12,10,2015,1570.0
2015-12-11,12.1,7.1,12,11,2015,1570.0
2015-12-14,14.2,9.5,12,14,2015,1550.0
2015-12-15,11.5,6.7,12,15,2015,1550.0
2015-12-16,7.1,1.2,12,16,2015,1530.0
2015-12-17,2.5,-0.4,12,17,2015,1530.0
2015-12-18,6.1,-1.3,12,18,2015,1530.0
2015-12-21,11.4,0.1,12,21,2015,1500.0
2015-12-22,13.3,-1.3,12,22,2015,1480.0
2015-12-23,9.1,1.7,12,23,2015,1480.0
2015-12-24,9.6,0.2,12,24,2015,1480.0
2015-12-28,4.2,-0.2,12,28,2015,1480.0
2015-12-29,8.0,-2.8,12,29,2015,1480.0
2015-12-30,10.0,4.8,12,30,2015,1500.0
2015-12-31,8.2,0.9,12,31,2015,1510.0
2016-01-04,10.9,0.0,1,4,2016,1530.0
2016-01-05,2.8,-1.0,1,5,2016,1530.0
2016-01-06,0.0,0.0,1,6,2016,1520.0
2016-01-07,4.2,1.3,1,7,2016,1500.0
2016-01-08,5.7,0.5,1,8,2016,1480.0
2016-01-11,5.9,-1.7,1,11,2016,1480.0
2016-01-12,4.6,-4.1,1,12,2016,1480.0
2016-01-13,4.4,-0.2,1,13,2016,1460.0
2016-01-14,6.3,-3.0,1,14,2016,1450.0
2016-01-15,9.6,-3.3,1,15,2016,1450.0
2016-01-18,4.4,-3.5,1,18,2016,1470.0
2016-01-19,-0.3,-4.5,1,19,2016,1470.0
2016-01-20,0.6,-5.0,1,20,2016,1470.0
2016-01-21,1.5,-4.6,1,21,2016,1470.0
2016-01-22,1.4,-5.5,1,22,2016,1470.0
2016-01-25,-0.3,-7.9,1,25,2016,1470.0
2016-01-26,5.3,-3.3,1,26,2016,1500.0
2016-01-27,8.1,-3.3,1,27,2016,1520.0
2016-01-28,5.1,-0.2,1,28,2016,1510.0
2016-01-29,4.0,1.7,1,29,2016,1480.0
2016-02-01,1.4,-2.1,2,1,2016,1480.0
2016-02-02,3.1,-5.6,2,2,2016,1460.0
2016-02-03,6.3,-6.3,2,3,2016,1460.0
2016-02-04,7.1,-6.2,2,4,2016,1460.0
2016-02-05,5.8,-5.6,2,5,2016,1460.0
2016-02-11,17.5,6.7,2,11,2016,1460.0
2016-02-12,17.2,11.9,2,12,2016,1460.0
2016-02-15,1.0,-2.8,2,15,2016,1450.0
2016-02-16,6.7,-1.1,2,16,2016,1450.0
2016-02-17,7.4,-2.7,2,17,2016,1450.0
2016-02-18,12.2,-3.2,2,18,2016,1420.0
2016-02-19,12.7,-0.3,2,19,2016,1420.0
2016-02-22,6.4,-1.3,2,22,2016,1420.0
2016-02-23,8.1,-0.2,2,23,2016,1420.0
2016-02-24,2.9,-1.3,2,24,2016,1420.0
2016-02-25,7.5,-3.7,2,25,2016,1420.0
2016-02-26,10.5,-3.6,2,26,2016,1420.0
2016-03-02,11.6,-4.1,3,2,2016,1420.0
2016-03-03,17.9,0.5,3,3,2016,1420.0
2016-03-04,18.1,11.2,3,4,2016,1420.0
2016-03-07,18.5,3.1,3,7,2016,1420.0
2016-03-08,9.5,1.0,3,8,2016,1430.0
2016-03-09,5.8,1.0,3,9,2016,1430.0
2016-03-10,4.9,-1.3,3,10,2016,1450.0
2016-03-11,5.6,-3.4,3,11,2016,1450.0
2016-03-14,8.9,-1.9,3,14,2016,1440.0
2016-03-15,13.5,-3.6,3,15,2016,1440.0
2016-03-16,16.6,2.1,3,16,2016,1440.0
2016-03-17,20.0,1.6,3,17,2016,1420.0
2016-03-18,15.4,7.7,3,18,2016,1420.0
2016-03-21,15.7,0.6,3,21,2016,1440.0
2016-03-22,14.9,0.6,3,22,2016,1440.0
2016-03-23,12.6,2.2,3,23,2016,1440.0
2016-03-24,11.3,0.6,3,24,2016,1440.0
2016-03-25,12.0,-1.5,3,25,2016,1420.0
2016-03-28,17.4,-1.6,3,28,2016,1390.0
2016-03-29,17.1,4.9,3,29,2016,1390.0
2016-03-30,21.1,6.1,3,30,2016,1360.0
2016-03-31,21.1,4.6,3,31,2016,1320.0
2016-04-01,20.6,6.3,4,1,2016,1310.0
2016-04-04,17.4,6.8,4,4,2016,1330.0
2016-04-05,18.5,3.8,4,5,2016,1360.0
2016-04-06,20.0,4.9,4,6,2016,1380.0
2016-04-07,14.6,7.9,4,7,2016,1400.0
2016-04-08,19.5,7.7,4,8,2016,1440.0
2016-04-11,19.7,6.7,4,11,2016,1360.0
2016-04-12,21.9,9.7,4,12,2016,1340.0
2016-04-14,15.9,9.9,4,14,2016,1340.0
2016-04-15,24.5,6.5,4,15,2016,1360.0
2016-04-18,18.6,8.7,4,18,2016,1380.0
2016-04-19,19.6,6.0,4,19,2016,1380.0
2016-04-20,22.0,7.1,4,20,2016,1380.0
2016-05-02,25.1,15.7,5,2,2016,720.0
2016-05-03,20.1,12.9,5,3,2016,610.0
2016-05-04,20.5,9.0,5,4,2016,570.0
2016-05-09,19.4,15.1,5,9,2016,530.0
2016-05-10,15.5,12.6,5,10,2016,530.0
2016-05-11,21.8,12.0,5,11,2016,540.0
2016-05-12,25.6,10.9,5,12,2016,530.0
2016-05-13,20.1,12.5,5,13,2016,520.0
2016-05-16,20.6,10.7,5,16,2016,500.0
2016-05-17,25.3,8.7,5,17,2016,500.0
2016-05-18,28.8,10.4,5,18,2016,500.0
2016-05-19,27.9,13.3,5,19,2016,510.0
2016-05-20,30.0,12.0,5,20,2016,510.0
2016-05-23,29.4,13.6,5,23,2016,510.0
2016-05-24,21.9,14.7,5,24,2016,510.0
2016-05-25,25.9,12.9,5,25,2016,510.0
2016-05-26,26.8,13.9,5,26,2016,550.0
2016-05-27,28.3,17.0,5,27,2016,550.0
2016-05-30,26.5,13.0,5,30,2016,570.0
2016-05-31,26.6,14.6,5,31,2016,570.0
2016-06-01,28.4,17.5,6,1,2016,550.0
2016-06-02,26.2,15.9,6,2,2016,550.0
2016-06-03,29.2,13.6,6,3,2016,550.0
2016-06-07,23.9,17.9,6,7,2016,570.0
2016-06-08,26.1,17.6,6,8,2016,580.0
2016-06-09,28.0,17.7,6,9,2016,580.0
2016-06-10,29.4,17.9,6,10,2016,580.0
2016-06-13,26.5,18.7,6,13,2016,570.0
2016-06-14,29.2,16.5,6,14,2016,570.0
2016-06-15,26.3,19.3,6,15,2016,570.0
2016-06-16,23.6,18.1,6,16,2016,570.0
2016-06-17,29.4,16.4,6,17,2016,560.0
2016-06-20,24.6,20.6,6,20,2016,540.0
2016-06-21,29.4,21.7,6,21,2016,540.0
2016-06-22,24.0,21.3,6,22,2016,540.0
2016-06-23,29.4,21.8,6,23,2016,540.0
2016-06-24,25.6,20.8,6,24,2016,540.0
2016-06-27,25.3,17.6,6,27,2016,540.0
2016-06-28,26.6,18.3,6,28,2016,540.0
2016-06-29,26.5,20.3,6,29,2016,540.0
2016-06-30,27.8,22.4,6,30,2016,540.0
2016-07-01,26.0,23.9,7,1,2016,540.0
2016-07-04,28.4,22.6,7,4,2016,550.0
2016-07-05,31.4,24.9,7,5,2016,550.0
2016-07-06,28.6,24.6,7,6,2016,550.0
2016-07-07,31.3,23.4,7,7,2016,550.0
2016-07-08,32.2,22.5,7,8,2016,540.0
2016-07-11,29.9,22.8,7,11,2016,540.0
2016-07-12,27.1,22.2,7,12,2016,540.0
2016-07-13,29.9,22.4,7,13,2016,550.0
2016-07-14,28.6,20.4,7,14,2016,550.0
2016-07-15,30.7,20.6,7,15,2016,550.0
2016-07-18,28.9,18.8,7,18,2016,560.0
2016-07-19,32.1,20.6,7,19,2016,560.0
2016-07-20,32.4,23.0,7,20,2016,560.0
2016-07-21,32.4,22.8,7,21,2016,560.0
2016-07-22,32.6,23.4,7,22,2016,580.0
2016-07-25,33.3,24.1,7,25,2016,580.0
2016-07-26,33.1,24.3,7,26,2016,600.0
2016-07-27,31.6,26.2,7,27,2016,600.0
2016-07-28,33.0,26.9,7,28,2016,620.0
2016-07-29,34.1,25.6,7,29,2016,620.0
2016-08-01,34.7,23.6,8,1,2016,620.0
2016-08-02,30.8,23.2,8,2,2016,610.0
2016-08-03,32.1,23.8,8,3,2016,640.0
2016-08-04,34.3,23.7,8,4,2016,650.0
2016-08-05,35.2,22.8,8,5,2016,660.0
2016-08-08,34.1,23.7,8,8,2016,670.0
2016-08-09,34.2,24.1,8,9,2016,670.0
2016-08-10,35.0,24.5,8,10,2016,670.0
2016-08-11,35.5,23.9,8,11,2016,670.0
2016-08-12,35.2,23.4,8,12,2016,670.0
2016-08-16,32.2,23.0,8,16,2016,670.0
2016-08-17,32.9,22.3,8,17,2016,670.0
2016-08-18,35.7,24.9,8,18,2016,670.0
2016-08-19,34.9,23.1,8,19,2016,670.0
2016-08-22,34.2,23.2,8,22,2016,700.0
2016-08-23,32.8,22.8,8,23,2016,710.0
2016-08-24,35.2,23.4,8,24,2016,710.0
2016-08-25,34.3,22.8,8,25,2016,710.0
2016-08-26,30.5,21.3,8,26,2016,730.0
2016-08-29,26.4,16.5,8,29,2016,730.0
2016-08-30,26.4,20.9,8,30,2016,750.0
2016-08-31,29.1,20.6,8,31,2016,780.0
2016-09-01,32.7,23.7,9,1,2016,780.0
2016-09-02,27.1,20.5,9,2,2016,780.0
2016-09-05,29.6,21.3,9,5,2016,780.0
2016-09-06,26.7,18.5,9,6,2016,780.0
2016-09-07,26.7,19.1,9,7,2016,790.0
2016-09-08,30.2,16.6,9,8,2016,790.0
2016-09-09,29.5,18.0,9,9,2016,780.0
2016-09-12,28.7,19.7,9,12,2016,780.0
2016-09-13,29.6,18.6,9,13,2016,790.0
2016-09-19,27.1,18.4,9,19,2016,790.0
2016-09-20,26.6,13.5,9,20,2016,790.0
2016-09-21,25.7,15.2,9,21,2016,810.0
2016-09-22,26.5,14.7,9,22,2016,810.0
2016-09-23,27.7,14.3,9,23,2016,810.0
2016-09-26,29.8,19.7,9,26,2016,800.0
2016-09-27,32.0,22.6,9,27,2016,800.0
2016-09-28,23.0,19.8,9,28,2016,790.0
2016-09-29,24.2,19.6,9,29,2016,790.0
2016-09-30,20.2,17.4,9,30,2016,790.0
2016-10-04,31.0,17.1,10,4,2016,790.0
2016-10-05,24.9,18.0,10,5,2016,840.0
2016-10-06,45.3,0.1,10,6,2016,840.0
2016-10-07,43.6,42.3,10,7,2016,840.0
2016-10-10,50.0,-50.0,10,10,2016,840.0
2016-10-11,20.1,11.4,10,11,2016,840.0
2016-10-12,22.8,11.7,10,12,2016,840.0
2016-10-13,19.4,11.0,10,13,2016,840.0
2016-10-14,25.8,8.0,10,14,2016,840.0
2016-10-17,22.9,13.6,10,17,2016,840.0
2016-10-18,23.8,12.9,10,18,2016,840.0
2016-10-19,24.5,13.0,10,19,2016,840.0
2016-10-20,21.8,11.4,10,20,2016,840.0
2016-10-21,19.8,16.2,10,21,2016,840.0
2016-10-24,21.5,13.6,10,24,2016,840.0
2016-10-25,21.3,11.0,10,25,2016,840.0
2016-10-26,20.4,9.5,10,26,2016,840.0
2016-10-27,20.3,9.6,10,27,2016,840.0
2016-10-28,17.6,13.5,10,28,2016,840.0
2016-10-31,14.7,5.1,10,31,2016,840.0
2016-11-01,10.4,2.2,11,1,2016,840.0
2016-11-02,13.5,0.5,11,2,2016,840.0
2016-11-03,16.7,3.2,11,3,2016,840.0
2016-11-04,18.8,4.0,11,4,2016,840.0
2016-11-07,21.5,12.5,11,7,2016,850.0
2016-11-08,12.9,4.3,11,8,2016,900.0
2016-11-09,11.3,1.9,11,9,2016,900.0
2016-11-10,10.9,4.3,11,10,2016,900.0
2016-11-11,16.3,4.7,11,11,2016,900.0
2016-11-14,18.2,14.4,11,14,2016,900.0
2016-11-15,14.6,2.6,11,15,2016,900.0
2016-11-16,17.0,-0.1,11,16,2016,910.0
2016-11-17,20.8,5.1,11,17,2016,910.0
2016-11-18,16.5,5.8,11,18,2016,910.0
2016-11-21,17.1,6.8,11,21,2016,910.0
2016-11-22,12.9,5.2,11,22,2016,910.0
2016-11-23,8.5,0.5,11,23,2016,910.0
2016-11-24,7.4,0.5,11,24,2016,910.0
2016-11-25,10.4,-0.9,11,25,2016,890.0
2016-11-28,9.9,0.2,11,28,2016,890.0
2016-11-29,12.2,-1.2,11,29,2016,890.0
2016-11-30,10.7,0.1,11,30,2016,890.0
2016-12-01,12.2,1.8,12,1,2016,890.0
2016-12-05,14.6,4.3,12,5,2016,900.0
2016-12-06,8.0,-3.5,12,6,2016,930.0
2016-12-07,11.4,-3.7,12,7,2016,920.0
2016-12-08,12.3,-1.5,12,8,2016,920.0
2016-12-09,10.5,-1.3,12,9,2016,920.0
2016-12-12,12.9,0.4,12,12,2016,920.0
2016-12-13,9.8,2.4,12,13,2016,920.0
2016-12-14,6.0,3.2,12,14,2016,930.0
2016-12-15,4.2,1.4,12,15,2016,930.0
2016-12-16,4.2,-2.5,12,16,2016,920.0
2016-12-19,13.4,8.5,12,19,2016,920.0
2016-12-20,13.9,3.7,12,20,2016,920.0
2016-12-21,16.7,3.9,12,21,2016,920.0
2016-12-22,0.0,0.0,12,22,2016,940.0
2016-12-23,0.0,0.0,12,23,2016,930.0
2016-12-26,0.0,0.0,12,26,2016,930.0
2016-12-27,4.5,0.6,12,27,2016,920.0
2016-12-28,5.1,-3.2,12,28,2016,920.0
2016-12-29,3.8,-2.3,12,29,2016,920.0
2016-12-30,5.7,-3.3,12,30,2016,920.0
2017-01-02,14.1,1.7,1,2,2017,920.0
2017-01-03,10.1,-1.0,1,3,2017,930.0
2017-01-04,11.1,-1.4,1,4,2017,960.0
2017-01-05,10.9,0.6,1,5,2017,990.0
2017-01-06,13.6,1.5,1,6,2017,990.0
2017-01-09,7.9,-0.6,1,9,2017,1110.0
2017-01-10,5.9,-0.7,1,10,2017,1110.0
2017-01-11,4.3,-2.0,1,11,2017,1120.0
2017-01-12,8.3,-2.7,1,12,2017,1120.0
2017-01-13,7.8,-4.2,1,13,2017,1100.0
2017-01-16,0.0,0.0,1,16,2017,1100.0
2017-01-17,6.0,-3.7,1,17,2017,1140.0
2017-01-18,7.8,-4.5,1,18,2017,1140.0
2017-01-19,5.7,-2.1,1,19,2017,1140.0
2017-01-20,3.8,-0.9,1,20,2017,1140.0
2017-01-23,-0.4,-6.0,1,23,2017,1140.0
2017-01-24,2.6,-4.5,1,24,2017,1150.0
2017-01-25,3.6,-5.0,1,25,2017,1150.0
2017-01-26,8.3,-5.3,1,26,2017,1150.0
2017-01-31,3.9,-6.4,1,31,2017,1150.0
2017-02-01,5.0,-4.8,2,1,2017,1150.0
2017-02-02,5.4,-6.0,2,2,2017,1180.0
2017-02-03,9.1,-5.7,2,3,2017,1180.0
2017-02-06,5.0,0.7,2,6,2017,1180.0
2017-02-07,7.1,-1.7,2,7,2017,1190.0
2017-02-08,4.4,-0.2,2,8,2017,1190.0
2017-02-09,2.3,-2.3,2,9,2017,1190.0
2017-02-10,0.0,-3.0,2,10,2017,1190.0
2017-02-13,9.0,-5.5,2,13,2017,1190.0
2017-02-14,7.1,-3.1,2,14,2017,1200.0
2017-02-15,12.2,-5.4,2,15,2017,1200.0
2017-02-16,15.9,-2.3,2,16,2017,1180.0
2017-02-17,12.7,0.6,2,17,2017,1170.0
2017-02-20,13.2,-1.2,2,20,2017,1170.0
2017-02-21,9.4,-6.7,2,21,2017,1170.0
2017-02-22,10.2,3.3,2,22,2017,1190.0
2017-02-23,4.6,0.7,2,23,2017,1180.0
2017-02-24,5.2,-2.7,2,24,2017,1170.0
2017-02-27,10.5,-3.5,2,27,2017,1170.0
2017-02-28,13.3,-3.9,2,28,2017,1170.0
2017-03-02,6.3,-2.4,3,2,2017,1240.0
2017-03-03,12.8,-3.9,3,3,2017,1280.0
2017-03-06,6.4,-3.2,3,6,2017,1280.0
2017-03-07,3.9,-4.7,3,7,2017,1280.0
2017-03-08,7.4,0.5,3,8,2017,1260.0
2017-03-09,12.6,-2.2,3,9,2017,1260.0
2017-03-10,13.1,-3.3,3,10,2017,1260.0
2017-03-13,10.9,3.8,3,13,2017,1260.0
2017-03-14,9.2,-0.8,3,14,2017,1260.0
2017-03-15,11.1,-3.2,3,15,2017,1250.0
2017-03-16,12.3,-2.4,3,16,2017,1250.0
2017-03-17,14.4,-3.6,3,17,2017,1250.0
2017-03-20,13.2,3.1,3,20,2017,1210.0
2017-03-21,8.7,1.6,3,21,2017,1210.0
2017-03-22,13.0,-0.8,3,22,2017,1170.0
2017-03-23,10.6,5.4,3,23,2017,1180.0
2017-03-24,0.0,0.0,3,24,2017,1210.0
2017-03-27,11.8,8.6,3,27,2017,1250.0
2017-03-28,12.1,5.7,3,28,2017,1290.0
2017-03-29,11.0,4.7,3,29,2017,1420.0
2017-03-30,16.2,0.4,3,30,2017,1440.0
2017-03-31,14.8,6.2,3,31,2017,1450.0
2017-04-03,17.9,-0.2,4,3,2017,1370.0
2017-04-04,21.7,3.4,4,4,2017,1340.0
2017-04-05,16.0,12.2,4,5,2017,1280.0
2017-04-06,15.5,9.0,4,6,2017,1260.0
2017-04-07,19.1,7.9,4,7,2017,1240.0
2017-04-10,20.3,9.4,4,10,2017,1160.0
2017-04-11,15.1,8.9,4,11,2017,1140.0
2017-04-12,16.2,3.3,4,12,2017,1140.0
2017-04-13,19.5,2.0,4,13,2017,1140.0
2017-04-14,21.5,6.4,4,14,2017,1140.0
2017-04-17,18.8,8.7,4,17,2017,1100.0
2017-04-18,21.5,8.2,4,18,2017,1100.0
2017-04-19,18.1,4.6,4,19,2017,1100.0
2017-04-20,16.2,6.2,4,20,2017,1100.0
2017-04-21,18.7,6.7,4,21,2017,970.0
2017-04-24,22.5,5.5,4,24,2017,780.0
2017-04-25,22.2,10.9,4,25,2017,710.0
2017-04-26,18.4,6.2,4,26,2017,700.0
2017-04-27,17.7,5.9,4,27,2017,700.0
2017-04-28,23.7,4.8,4,28,2017,710.0
2017-05-02,26.7,10.3,5,2,2017,690.0
2017-05-04,27.1,12.1,5,4,2017,670.0
2017-05-08,24.6,10.3,5,8,2017,760.0
2017-05-10,18.8,12.4,5,10,2017,960.0
2017-05-11,28.3,12.6,5,11,2017,1020.0
2017-05-12,22.4,13.0,5,12,2017,1010.0
2017-05-15,21.4,8.3,5,15,2017,920.0
2017-05-16,22.9,9.4,5,16,2017,800.0
2017-05-17,23.6,10.6,5,17,2017,800.0
2017-05-18,26.4,9.6,5,18,2017,800.0
2017-05-19,28.1,9.9,5,19,2017,800.0
2017-05-22,28.2,12.3,5,22,2017,810.0
2017-05-23,26.3,12.8,5,23,2017,810.0
2017-05-24,24.8,13.6,5,24,2017,810.0
2017-05-25,27.4,11.8,5,25,2017,800.0
2017-05-26,19.8,10.1,5,26,2017,790.0
2017-05-29,29.2,14.0,5,29,2017,800.0
2017-05-30,30.6,12.3,5,30,2017,820.0
2017-05-31,27.2,16.0,5,31,2017,800.0
2017-06-01,23.9,13.2,6,1,2017,800.0
2017-06-02,24.4,10.1,6,2,2017,780.0
2017-06-05,29.2,11.5,6,5,2017,820.0
2017-06-07,20.5,16.5,6,7,2017,890.0
2017-06-08,28.1,15.3,6,8,2017,970.0
2017-06-09,28.6,14.4,6,9,2017,950.0
2017-06-12,26.1,16.0,6,12,2017,920.0
2017-06-13,27.0,15.9,6,13,2017,900.0
2017-06-14,25.8,12.3,6,14,2017,920.0
2017-06-15,28.4,15.8,6,15,2017,890.0
2017-06-16,30.5,15.9,6,16,2017,880.0
2017-06-19,31.9,15.5,6,19,2017,880.0
2017-06-20,27.0,19.2,6,20,2017,880.0
2017-06-21,28.4,18.8,6,21,2017,870.0
2017-06-22,28.8,19.2,6,22,2017,850.0
2017-06-23,31.8,18.2,6,23,2017,850.0
2017-06-26,27.5,21.4,6,26,2017,870.0
2017-06-27,28.2,21.0,6,27,2017,880.0
2017-06-28,30.2,19.5,6,28,2017,900.0
2017-06-29,27.9,21.2,6,29,2017,890.0
2017-06-30,28.3,21.8,6,30,2017,880.0
2017-07-03,30.8,25.0,7,3,2017,950.0
2017-07-04,30.1,25.1,7,4,2017,970.0
2017-07-05,33.3,24.8,7,5,2017,990.0
2017-07-06,28.3,23.9,7,6,2017,980.0
2017-07-07,32.0,24.8,7,7,2017,945.0
2017-07-10,30.8,24.5,7,10,2017,975.0
2017-07-11,30.5,22.7,7,11,2017,980.0
2017-07-12,33.1,21.3,7,12,2017,1000.0
2017-07-13,33.2,21.6,7,13,2017,1000.0
2017-07-14,33.2,22.5,7,14,2017,990.0
2017-07-17,30.1,24.8,7,17,2017,990.0
2017-07-18,28.8,23.0,7,18,2017,1020.0
2017-07-19,32.9,23.6,7,19,2017,1030.0
2017-07-20,34.7,23.6,7,20,2017,1020.0
2017-07-21,35.3,25.6,7,21,2017,1050.0
2017-07-24,34.7,26.1,7,24,2017,1070.0
2017-07-25,31.5,26.0,7,25,2017,1070.0
2017-07-26,33.2,24.1,7,26,2017,1070.0
2017-07-27,34.7,20.5,7,27,2017,1060.0
2017-07-28,33.5,22.6,7,28,2017,1060.0
2017-07-31,29.7,23.1,7,31,2017,1060.0
2017-08-01,34.8,24.7,8,1,2017,1040.0
2017-08-02,34.1,24.6,8,2,2017,1030.0
2017-08-03,33.2,25.2,8,3,2017,1040.0
2017-08-04,35.6,24.9,8,4,2017,1020.0
2017-08-07,34.0,25.6,8,7,2017,1030.0
2017-08-08,33.0,25.7,8,8,2017,1020.0
2017-08-09,31.8,25.0,8,9,2017,1020.0
2017-08-10,32.7,23.9,8,10,2017,1030.0
2017-08-11,33.8,22.5,8,11,2017,1020.0
2017-08-14,29.3,22.9,8,14,2017,1040.0
2017-08-16,29.6,23.2,8,16,2017,1070.0
2017-08-17,30.8,22.4,8,17,2017,1090.0
2017-08-18,32.0,22.0,8,18,2017,1080.0
2017-08-21,31.3,23.8,8,21,2017,1070.0
2017-08-22,32.0,-18.5,8,22,2017,1090.0
2017-08-23,33.5,25.1,8,23,2017,1080.0
2017-08-24,31.9,27.1,8,24,2017,1080.0
2017-08-25,31.4,21.5,8,25,2017,1080.0
2017-08-28,31.6,19.3,8,28,2017,1060.0
2017-08-29,26.6,17.8,8,29,2017,1070.0
2017-08-30,25.1,16.5,8,30,2017,1060.0
2017-08-31,27.2,14.5,8,31,2017,1070.0
2017-09-01,28.9,16.5,9,1,2017,1080.0
2017-09-04,26.9,19.5,9,4,2017,1070.0
2017-09-05,23.7,19.7,9,5,2017,1080.0
2017-09-06,24.8,18.7,9,6,2017,1070.0
2017-09-07,25.8,18.5,9,7,2017,1070.0
2017-09-08,27.6,17.7,9,8,2017,1070.0
2017-09-11,24.7,19.2,9,11,2017,1070.0
2017-09-12,27.2,15.2,9,12,2017,1070.0
2017-09-13,26.7,12.9,9,13,2017,1070.0
2017-09-14,28.1,13.3,9,14,2017,1070.0
2017-09-15,26.0,15.5,9,15,2017,1070.0
2017-09-18,26.9,14.7,9,18,2017,1060.0
2017-09-19,27.8,19.0,9,19,2017,1070.0
2017-09-20,23.1,12.4,9,20,2017,1060.0
2017-09-21,26.5,11.0,9,21,2017,1060.0
2017-09-22,27.1,14.9,9,22,2017,1040.0
2017-09-25,30.2,17.6,9,25,2017,1040.0
2017-09-26,30.0,20.9,9,26,2017,1040.0
2017-09-27,22.9,18.9,9,27,2017,1040.0
2017-09-28,24.5,15.1,9,28,2017,1020.0
2017-09-29,21.8,9.8,9,29,2017,1030.0
2017-10-10,28.7,16.2,10,10,2017,1000.0
2017-10-11,20.8,14.9,10,11,2017,990.0
2017-10-12,14.9,8.4,10,12,2017,1020.0
2017-10-13,19.5,5.9,10,13,2017,1020.0
2017-10-16,19.4,11.3,10,16,2017,1020.0
2017-10-17,20.9,10.0,10,17,2017,1020.0
2017-10-18,19.4,13.2,10,18,2017,1040.0
2017-10-19,20.3,10.6,10,19,2017,1040.0
2017-10-20,22.2,8.8,10,20,2017,1040.0
2017-10-23,19.5,6.4,10,23,2017,1040.0
2017-10-24,19.5,7.7,10,24,2017,1050.0
2017-10-25,19.2,5.8,10,25,2017,1030.0
2017-10-26,21.2,6.3,10,26,2017,1010.0
2017-10-27,20.9,8.0,10,27,2017,1010.0
2017-10-30,13.2,3.0,10,30,2017,1020.0
2017-10-31,16.2,2.1,10,31,2017,1020.0
2017-11-01,18.2,4.5,11,1,2017,1020.0
2017-11-02,17.7,7.0,11,2,2017,1010.0
2017-11-03,17.8,6.3,11,3,2017,1010.0
2017-11-06,16.5,1.8,11,6,2017,1020.0
2017-11-07,20.7,9.6,11,7,2017,1020.0
2017-11-08,17.5,6.9,11,8,2017,1030.0
2017-11-09,18.2,2.3,11,9,2017,1030.0
2017-11-10,21.4,6.3,11,10,2017,1030.0
2017-11-13,14.8,1.6,11,13,2017,1030.0
2017-11-14,14.4,2.3,11,14,2017,1010.0
2017-11-15,11.9,-0.6,11,15,2017,1010.0
2017-11-16,10.6,-0.4,11,16,2017,1010.0
2017-11-17,13.2,0.4,11,17,2017,1010.0
2017-11-20,10.2,0.3,11,20,2017,1020.0
2017-11-21,11.1,-0.4,11,21,2017,1020.0
2017-11-22,13.3,2.5,11,22,2017,1030.0
2017-11-23,9.6,-0.4,11,23,2017,1020.0
2017-11-24,10.2,-0.2,11,24,2017,1020.0
2017-11-27,10.6,-3.8,11,27,2017,1020.0
2017-11-28,15.2,-1.0,11,28,2017,1020.0
2017-11-29,10.9,4.5,11,29,2017,1020.0
2017-11-30,6.2,0.7,11,30,2017,1020.0
2017-12-04,6.4,-1.0,12,4,2017,1020.0
2017-12-05,2.6,-3.6,12,5,2017,1000.0
2017-12-06,9.8,-2.7,12,6,2017,1000.0
2017-12-07,10.9,-1.5,12,7,2017,1000.0
2017-12-08,3.0,-2.1,12,8,2017,1000.0
2017-12-11,4.3,-1.6,12,11,2017,1000.0
2017-12-12,-0.3,-5.7,12,12,2017,1000.0
2017-12-13,1.5,-5.2,12,13,2017,1000.0
2017-12-14,2.6,-7.7,12,14,2017,1000.0
2017-12-15,5.3,-7.6,12,15,2017,990.0
2017-12-18,7.4,-5.0,12,18,2017,980.0
2017-12-19,4.7,-0.8,12,19,2017,980.0
2017-12-20,7.1,-2.9,12,20,2017,980.0
2017-12-21,5.1,-3.3,12,21,2017,980.0
2017-12-22,9.8,-4.1,12,22,2017,980.0
2017-12-26,7.0,-1.7,12,26,2017,980.0
2017-12-27,1.5,-5.5,12,27,2017,980.0
2017-12-28,4.1,-5.7,12,28,2017,980.0
2017-12-29,7.1,-4.6,12,29,2017,980.0
2018-01-02,8.1,-5.1,1,2,2018,980.0
2018-01-03,2.8,-2.5,1,3,2018,980.0
2018-01-04,0.9,-1.5,1,4,2018,970.0
2018-01-05,3.6,-1.4,1,5,2018,960.0
2018-01-08,4.4,2.2,1,8,2018,960.0
2018-01-09,3.0,-1.9,1,9,2018,960.0
2018-01-10,1.7,-4.9,1,10,2018,960.0
2018-01-11,-2.6,-8.3,1,11,2018,960.0
2018-01-12,-3.7,-11.4,1,12,2018,970.0
2018-01-15,10.0,-1.1,1,15,2018,960.0
2018-01-16,8.3,-1.0,1,16,2018,960.0
2018-01-17,8.0,2.9,1,17,2018,970.0
2018-01-18,7.9,-2.2,1,18,2018,970.0
2018-01-19,6.3,-4.2,1,19,2018,970.0
2018-01-22,10.3,0.4,1,22,2018,955.0
2018-01-23,1.8,-6.7,1,23,2018,955.0
2018-01-24,-5.2,-11.6,1,24,2018,955.0
